cone_x,cone_y,water_x,water_y,theta,radii,time
773,624,535.3407592773438,797.4472523532934,107.21381137003635,294.2207743341325,357
773,624,536.44677734375,833.2590880928038,108.3148164675606,315.8271569996621,358
773,624,539.7777709960938,864.9403270315967,109.12120169235288,335.3279727246793,359
773,624,546.4500122070312,894.7802734863614,109.67521600766533,353.0536127535632,360
773,624,559.520263671875,923.558198634084,109.87920361642736,367.84332560428913,361
773,624,572.898681640625,947.58584317616,109.93134852272222,380.45806012382803,362
773,624,583.7816162109375,968.9462913593819,110.0193937761981,393.4355610342519,363
773,624,599.8658447265625,987.1727474181749,109.80259194723735,402.33056084457746,364
773,624,622.6326293945312,997.3071023401441,109.11088365317543,402.4531510628252,365
773,624,641.9850463867188,1001.844193929032,108.43610547047967,399.9139319355731,366
773,624,660.8926391601562,1007.8231930302533,107.83262812070706,399.86035545226787,367
